أنفي مزدحم طوال الوقت وهناك هذا الإفراز الغراء في حلقي مما يجعل من المستحيل بالنسبة لي النوم. كثيرا ما أضطر إلى قيلولة الجلوس.,من الصعب التنفس
أواجه مشاكل في رؤية الأشياء تبدو وكأنها سحابة على عيني كل شيء غير واضح,رؤية ضبابية
ابني لديه الكثير من حب الشباب.,حب الشباب
احمرار وتورم وصعوبة في المشي,ألم الركبة
استنزاف الاستحمام الخاص بي مليء بالشعر في كل مرة.,تساقط الشعر
اشعر بالضعف,يشعر الجسم بالضعف
اصطدمت بالأرض عندما حاولت إطلاق كرة السلة,إصابة من الرياضة
الألم شديد خاصة عندما أصعد الدرج ، أشعر وكأن شيئًا ما قد انقطع داخل ركبتي.,ألم الركبة
الألم في أذني لا يطاق.,ألم الأذن
الأمراض المزمنة لبصيلات الشعر والغدد الدهنية,حب الشباب
الإحساس الساحق على قلبي يجعلني أتنفس.,القلب يؤلم
التهابات الجروح الجراحية,جرح مصاب
الجرح مازال مفتوحا,جرح مفتوح
الحكة داخل أذني.,ألم الأذن
الزجاج المكسور والجرح في ساقي الجرح واسع جدا,جرح مفتوح
المرض المزمن لبصيلات الشعر والغدد الدهنية.,حب الشباب
انكسر وجهي في بقع حمراء وكتل مؤلمة ، بغض النظر عن مقدار نظفي وجهي لا يبدو أنه يزول.,حب الشباب
بالكاد لدي القوة الكافية للنهوض ،,يشعر الجسم بالضعف
بدأت العضلة ذات الرأسين تتألم بعد أن ذهبت إلى صالة الألعاب الرياضية,ألم عضلي
بشرتي جافة جدا و مقشرة.,مشكلة الجلد
بشرتي حكة وملتهبة,مشكلة الجلد
بشرتي حكة.,مشكلة الجلد
بعد الانفصال أشعر بشيء غريب في داخلي.,الألم العاطفي
بعد المشي أشعر ببعض الألم تحت قدمي,آلام القدم
بلعتي تبتلع مما يشير إلى إصابتي بجرح,جرح مصاب
تؤلم ركبتي عندما أمشي,ألم الركبة
تؤلم عضلات كتفي عندما أحاول الوصول.,ألم عضلي
تؤلمني ركبتي عندما ألعب الاسكواش,ألم الركبة
تتأذى أقواس قدمي عندما أرتدي الكعب,آلام القدم
تحتاج إلى خدش بشرتي كل دقيقة,مشكلة الجلد
تشعر رئتي بثقل كأنها مليئة بالمخاط,سعال
تصدع الجمجمة الساقطة مثل المكسرات,صداع الراس
تعانى من البرد الشديد والسعال,سعال
تعرضت الأعصاب للتلف الشديد أثناء العملية على كاحلي لدرجة أنني لم أستطع تحمل ملامستها للندبة.,آلام القدم
تم اكتشاف أن لديه جرح مفتوح.,جرح مفتوح
تم تشخيصي بالالتهاب الرئوي ، لا أستطيع التنفس بسهولة.,من الصعب التنفس
تمزق أو تمزق أو فتح في الجلد,جرح مفتوح
تمزق أو تمزق أو فتح في الجلد,جرح مفتوح
تنتفخ ركبتي مباشرة أسفل غطاء الركبة وتؤذي عندما أضع وزني عليها.,ألم الركبة
جانبي الأيسر يؤلمني كثيرا,ألم داخلي
جراحات جراحية حمراء ، صديد حارق ، مؤلم وساخن عند اللمس,جرح مصاب
جرحي المصاب يسبب الحمى,مشكلة الجلد
جسدي يتألم من الداخل بين الوركين والكتفين.,ألم داخلي
جسدي يشعر بالضعف بعد يومي الأول في صالة الألعاب الرياضية ، لماذا؟,يشعر الجسم بالضعف
جسدي يشعر بالضعف على الرغم من أنني أتناول الفيتامينات بانتظام.,يشعر الجسم بالضعف
جسدي يشعر بالضعف وحاولت جعله يسترخي لكنه لا يزال يؤلمني,يشعر الجسم بالضعف
حاولت وضع نظارتي لرؤية أكثر وضوحا ولكن لا أستطيع العثور على أي تغيير,رؤية ضبابية
حب الشباب جعلني أشعر بالحرج.,حب الشباب
حب الشباب في صدري ينفجر ولا يزيله.,حب الشباب
حصلت على حب الشباب عندما أكلت الفلفل الحار,حب الشباب
حكة في مقدمة ووسط فروة الرأس,تساقط الشعر
حكة وحب الشباب.,حب الشباب
حلقي مؤلم للغاية.,الم الرقبة
دكتور. أشعر بألم غريب وقوي داخل القفص الصدري,القلب يؤلم
رأسي ثقيل جدا لا أستطيع التفكير بشكل طبيعي,صداع الراس
رأسي يؤلمني عندما أفعل ذلك.,صداع الراس
رقبتي تزعجني لا أستطيع النوم بسببها,الم الرقبة
رقبتي تشعر بصلابة,الم الرقبة
ركبتي تؤلمني بشدة.,الم المفاصل
ركبتي تمسك وتؤلم عندما أقف لأول مرة بعد الجلوس.,ألم الركبة
ركبتي لا تريد أن تنحني جيدًا.,ألم الركبة
زوجي تركني لامرأة أخرى ، قلبي يؤلمني بشدة لدرجة أنني لا أستطيع الأكل أو النوم.,القلب يؤلم
سافرت بالطائرة منذ أيام قليلة ، وهذه المرة أثناء هبوط أذني بقيت مسدودة ومؤلمة.,ألم الأذن
سعالتي ثقيل جدا ولدي مخاط.,سعال
سقطت عن دراجتي ومنذ ذلك الحين كنت أعاني من آلام شديدة في الركبة,ألم الركبة
سقوط رهيب في الشعر,تساقط الشعر
سماع أي أصوات عالية يجعل آذني تؤلمني,ألم الأذن
شعري ليس على ما يرام,تساقط الشعر
شعري يتساقط,تساقط الشعر
شعري يتساقط بدون سبب ، أستطيع أن أرى الكثير من الشعر على مكتبي.,تساقط الشعر
شعري يتساقط بكمية كبيرة,تساقط الشعر
شعري يتساقط في باقات.,تساقط الشعر
شعري يخرج في أجزاء ، خاصة عندما أغسله,تساقط الشعر
صدري يؤلمني عندما أدخن,ألم داخلي
ضربت رأسي في مباراة كرة السلة. هل يمكنني الحصول على ارتجاج؟,إصابة من الرياضة
ضربت نفسي ولا أريد الشفاء,جرح مفتوح
طرقت قدمي وهذا يؤلمني حقًا.,آلام القدم
طفلي يعاني من السعال طوال الليل ، لا يمكنها النوم,سعال
ظهري يؤلمني كثيرا,ألم في الظهر
ظهري يؤلمني كثيرا,ألم في الظهر
ظهري يؤلمني كثيرا عندما أنحني,ألم في الظهر
ظهري يؤلمني كثيرًا ولا يمكنني الانحناء لربط أربطة حذائي.,ألم في الظهر
ظهري يؤلمني ولا أستطيع ثنيها أو المشي,ألم في الظهر
عادة ما أعاني من سعال شديد عندما أصبت بالإنفلونزا.,سعال
عانيت من جرح عميق في يدي ولا أستطيع إيقاف النزيف,جرح مصاب
عدم القدرة على الصلابة في النظر لليمين أو لليسار إلا بتحريك الجسم كله,الم الرقبة
عسر الهضم,ألم المعدة
عضلات أسفل الظهر تؤلمني,جرح مصاب
عضلات أسفل الظهر تؤلمني.,ألم عضلي
عضلات البطن لدي ألم كبير منذ أن كنت في GYM,ألم عضلي
عضلاتي تشعر بالتعب,يشعر الجسم بالضعف
على الرغم من أنني شخص بالغ ، فإن وجهي لا يزال يندلع في البثور.,حب الشباب
عندما أتذكرها أشعر بالإحباط,الألم العاطفي
عندما أتناول الكثير من السكر يصبح جسدي ضعيفاً ودائراً.,يشعر الجسم بالضعف
عندما أجبر عيني على الرؤية يكون لدي رؤية ضبابية.,رؤية ضبابية
عندما أحمل أشياء ثقيلة أشعر برغبة في كسر ظهري,تساقط الشعر
عندما أحمل أشياء ثقيلة أشعر برغبة في كسر ظهري,ألم في الظهر
عندما أخرج من الفراش في الصباح ، يشعر جسدي بالضعف الشديد.,يشعر الجسم بالضعف
عندما أذهب للنوم أشعر بالبرد,الشعور بالبرد
عندما أستيقظ أرى بشرتي غامضة,مشكلة الجلد
عندما أستيقظ أشعر بالبرد,الشعور بالبرد
عندما أستيقظ في الصباح أشعر بألم في جسدي,ألم عضلي
عندما أستيقظ في الصباح أشعر بالدوار,الشعور بالدوار
عندما أشعر بالتعب أشعر أن رأسي ثقيل,صداع الراس
عندما أعطس بشدة أشعر بألم في الأذن,ألم الأذن
عندما أقف ، أشعر أنني سأقع على الفور,الشعور بالدوار
عندما أقف أشعر بالدوار لا أعرف لماذا,الشعور بالدوار
عندما أقف أشعر بالدوار.,الشعور بالدوار
عندما أقف بسرعة كبيرة بدأت أشعر بالدوار ورأس خفيف,الشعور بالدوار
عندما أقف سريعًا تكون رؤيتي ضبابية.,رؤية ضبابية
عندما أقوم بتحريك كتفي ، يبدو الأمر وكأن البرق يتم إرساله من خلال كتفي,الم الكتف
عندما أكل السكر ألاحظ طمس رؤيتي.,رؤية ضبابية
عندما أكون مستيقظًا في الصباح أشعر بغرابة وأصاب بدوار,الشعور بالدوار
عندما ألعب الرياضة ، أشعر ببعض الإحساس بالحرقة في العمود الفقري,ألم في الظهر
عندما ألعب كرة القدم أشعر بألم في العضلات.,ألم عضلي
عندما ألعب كرة القدم أشعر بألم في المفاصل.,الم المفاصل
عندما أمارس الرياضة أشعر بألم تحت بشرتي,ألم عضلي
عندما أمد ساقي هناك ألم في مفصل الركبة,الم المفاصل
عندما أنظف شعري لاحظت كتل كبيرة من الشعر تخرج في الفرشاة.,تساقط الشعر
عندما استيقظت وجدت أنني أعاني من آلام في المعدة وحاولت تناول الدواء ولكن معدتي لا تزال تؤلمني,ألم المعدة
عندما انحني أشعر بآلام في ظهري,ألم في الظهر
عندما حاولت أن أكون دافئًا وارتدي المزيد من الملابس ، وجدت أنني ما زلت باردًا,الشعور بالبرد
عندما حاولت الاعتناء إذا شعر شعري أنه يتساقط,تساقط الشعر
عندما كنت أغسل شعري كان يتساقط بشدة,تساقط الشعر
عندما كنت صغيرًا تعرضت لإصابة في الرياضة في ركبتي.,إصابة من الرياضة
عندما لعبت كرة القدم خلعت كتفي,إصابة من الرياضة
غالبًا ما أشعر بألم حاد في صدري ولا أستطيع أن أفهم ما أفعله والذي قد يسببه.,القلب يؤلم
فتحت جرحي مرة أخرى,جرح مفتوح
في أي وقت ألعب التنس أشعر بألم في الكتف,الم الكتف
في بعض الأحيان عندما يكون الجو باردًا بالخارج ، يؤلم وجهي ، خاصةً حول البثور المستعدة للانفجار.,حب الشباب
في كل مرة أبذل جهداً ، شعرت بالدوار.,الشعور بالدوار
في كل مرة أتنفس فيها بعمق ، أبدأ في السعال,سعال
قام ابني بالضغط على بثرة وانفصلت عن الجرح فقط ويبدو الآن أنها مصابة.,جرح مصاب
قام ابني بخلع رقبته بشفرة حلاقة قديمة وقد أصيبت هذه البقعة بالالتهاب ويبدو أنها مصابة.,جرح مصاب
قام حفيدي بقطع قدمه على صدف في المحيط والآن أصبحت قدمه رمادية ومنتفخة.,جرح مصاب
قامت ابنتي بتقطيع حاجبيها وسحبت فتحة من الجلد في أحد حواجبها المنتفخة والنازفة.,جرح مصاب
قدمي تؤلمني كثيرا.,آلام القدم
قدمي تؤلمني ولا أستطيع قلبها. ربما مكسورة.,آلام القدم
قرأت كتابًا طوال الوقت وعندما انتهيت من القراءة شعرت بألم في الرأس,صداع الراس
قرحة بلدي لا تلتئم بشكل جيد وكان الأمر كذلك لمدة أسبوعين.,جرح مفتوح
قطعت إصبعي يفتح العلبة ، لن يتوقف النزيف والجرح ينفتح وينفتح,جرح مفتوح
قطعت طرف إصبعي بينما كنت أقطع بعض الورق المقوى ولا أستطيع إيقاف النزيف.,جرح مفتوح
قطعت يدي قبل أسبوعين ، وعلى الرغم من أنني أستمر في استخدام كريم مضاد حيوي ، إلا أنه لا يتحسن.,جرح مصاب
قطعت يدي منذ يومين وعلى الرغم من أنني لم أكن أعتقد أنني بحاجة إلى غرز ، إلا أنها لم تغلق.,جرح مفتوح
قلبي يؤلمني,القلب يؤلم
قلبي يضخ بسرعة وأنا أجد صعوبة في التنفس.,من الصعب التنفس
قلبي ينبض بسرعة ويخيفني.,القلب يؤلم
كاحلي يؤلمني,الم المفاصل
كان أسوأ صداع أثناء صداع الكحول في العشرينيات من عمري: اعتقدت بصدق أنني سأموت بسبب التهاب الدماغ.,صداع الراس
كان ابني مثقوبًا في شفته وهو منتفخ وجلد داخل شفته رمادي ويبدو مصابًا.,جرح مصاب
كان لدى ابني قناة جذرية وقطع طبيب الأسنان داخل خده عن طريق الخطأ والآن لن يشفى.,جرح مصاب
كان لدي الكثير من التمارين بالأمس لذا أشعر بألم حاد في العضلات,ألم عضلي
كان لدي تصادم أثناء لعب كرة القدم. انحسرت ركبتي وهي الآن غير مستقرة.,إصابة من الرياضة
كان لدي قطع تم خياطتها معًا ولكنها لا تلتئم. ناز هرة وحروق خضراء.,جرح مصاب
كانت ابنتي قليلا بقطتها والآن أصبحت يدها مؤلمة وحمراء ومتورمة والجرح ناز سائل.,جرح مصاب
كانت ابنتي مثقوبة في أذنيها وأحد فصوص أذنها حمراء زاهية وحارقة ساخنة.,جرح مصاب
كانت رقبتي مؤلمة منذ الحادث.,الم الرقبة
كانت قدمي تؤلمني منذ الثلاثاء الماضي.,آلام القدم
كتفي الأيمن ينقر عندما أحرك ذراعي.,الم الكتف
كتفي يؤلمني,الم الكتف
كتفي يؤلمني عندما أحاول رفع خمسة أرطال.,الم الكتف
كثيرا ما أشعر بألم في المعدة بعد تناول الطعام. لم أتمكن من تحديد الأطعمة التي قد تكون الزناد.,ألم المعدة
كسر صدري مع البثور الحمراء والرؤوس البيضاء.,حب الشباب
كسرت كاحلي أثناء القيام بتسلق الصخور في منطقة الكاربات.,إصابة من الرياضة
كل شيء يبدو وكأنه في منطقة مدخنة.,رؤية ضبابية
كل صباح عندما أستيقظ أشعر أني نمت في الخطأ.,ألم عضلي
كنت أتفجر على وجهي كثيرًا,حب الشباب
كنت أسافر بالسفن وأشعر بالدوار.,الشعور بالدوار
كنت أشاهد التلفاز وفجأة أصبح لدي رؤية ضبابية,رؤية ضبابية
كنت أشعر بالحزن الشديد مؤخرًا,الألم العاطفي
كنت أشعر بضيق التنفس بعد صعود عشرات السلالم ، لكنني الآن أعاني من التنفس حتى عندما أجلس.,من الصعب التنفس
كنت أعاني من حب الشباب عندما كان عمري 15 سنة,حب الشباب
كنت ألعب كرة السلة أمس ، لقد أصبت في الكاحل,إصابة من الرياضة
كنت ألعب كرة القدم وإصابات بألم في المفاصل.,الم المفاصل
كنت ألعب كرة القدم ولفت كاحلي,إصابة من الرياضة
كيف تعرف إذا كان لديك غضروف مفصلي في ركبتك؟,ألم الركبة
لا أستطيع أن أدر رقبتي إلى اليسار دون أن أشعر بألم طعني,الم الرقبة
لا أستطيع أن أفعل أي شيء أشعر بالضعف في جسدي,يشعر الجسم بالضعف
لا أستطيع التنفس بسبب السعال,سعال
لا أستطيع التنفس بسبب هذا الألم الباهت تحت كتفي الأيسر.,القلب يؤلم
لا أستطيع التوقف عن السعال,سعال
لا أستطيع التوقف عن السعال.,سعال
لا أستطيع الحصول على صديقة بسبب حب الشباب.,حب الشباب
لا أستطيع القفز على قدمي اليسرى لأن كسر ثلاثي في ​​الكاحل تركني مع آلام لا تنتهي.,آلام القدم
لا أستطيع القيام بأي تمرين ، أشعر بالضعف,يشعر الجسم بالضعف
لا أستطيع المشي ، ركبتي تؤلمني,ألم الركبة
لا أستطيع المشي لأن لدي وجع قدم عظيم,آلام القدم
لا أستطيع النوم بسبب البرد,إصابة من الرياضة
لا أستطيع النوم بسبب السعال,سعال
لا أستطيع النوم لدي سعال شديد,سعال
لا أستطيع الوقوف أو الجلوس لدي ألم في ظهري يزعجني,ألم في الظهر
لا أستطيع تحريك رأسي لأعلى ولأسفل.,الم الرقبة
لا أستطيع تحريك ساقي ، هناك ألم في المفصل,الم المفاصل
لا أستطيع تحريك كتفي بسبب الألم,الم الكتف
لا أستطيع تحمل أي شيء لدي ألم في كتفي,الم الكتف
لا أستطيع تحمل هذا الشعور الرهيب في كتفي,الم الكتف
لا أستطيع ركوب سيارتي في الليل لأن لدي رؤية ضبابية.,رؤية ضبابية
لا أشعر أنني بخير ولا أستطيع أن أتنفس,من الصعب التنفس
لا أعرف لماذا أشعر بالبرد,الشعور بالبرد
لا أفعل أي شيء في المنزل وما زلت أشعر بالإرهاق.,يشعر الجسم بالضعف
لا استطيع ان ارى جيدا,رؤية ضبابية
لا استطيع ان ارى علامة لدي رؤية ضبابية,رؤية ضبابية
لا تبكي,الم المفاصل
لا يمكن الحفاظ على التركيز,صداع الراس
لا يمكنني تحمل هذا الشعور الرهيب في معدتي,ألم المعدة
لا يمكنني تدوير رقبتي,الم الرقبة
لدي آلام في أعلى وأسفل ظهري.,ألم في الظهر
لدي ألم حاد في رقبتي,الم الرقبة
لدي ألم خفيف في رأسي,صداع الراس
لدي ألم داخلي,ألم داخلي
لدي ألم شديد داخل رقبتي,الم الرقبة
"لدي ألم عضلي أن ظهري
أعاني من آلام في عضلي",آلام القدم
لدي ألم في آثاري,ألم عضلي
لدي ألم في مفصلي,الم المفاصل
لدي ألم مثل الإبر في مفاصلي.,الم المفاصل
لدي ألم ولكن لا يمكنني تحديد المكان,ألم داخلي
لدي ألم يشع من الورك الأيمن إلى القفص الصدري. إنه في أسوأ حالاته عندما أتبول.,ألم داخلي
لديّ أنف جري,الشعور بالبرد
لدي إحساس بالطفح الجلدي بالقرب من ذراعي,مشكلة الجلد
لدي الكثير من المخاط عندما أسعل.,سعال
لدي انقسام على إبهامى لن يلتئم.,جرح مفتوح
لدي بثور في بقع مع الكثير من الاحمرار على وجهي.,حب الشباب
لدي بقع داكنة على بشرتي,مشكلة الجلد
لدي ثورات على وجهي تأتي وتذهب.,حب الشباب
لدي جرح مفتوح في ذراعي,جرح مفتوح
لديّ جروح على قدمي أصيبت بالعدوى من استخدام الدشات في صالة الألعاب الرياضية.,جرح مصاب
لدي جلبة على ظهر يدي لن تختفي.,مشكلة الجلد
لدي جلد جاف,مشكلة الجلد
لدي حب الشباب في جميع أنحاء وجهي,حب الشباب
لدي حب الشباب في وجهي ومشاكل أخرى في جلدي مثل الحكة,مشكلة الجلد
لدي حب الشباب في وجهي ومشاكل أخرى في جلدي مثل الحكة,مشكلة الجلد
لدي حلق جاف,سعال
لدي خفقان في مفاصلي,الم المفاصل
لدي ديا,القلب يؤلم
لديّ رؤية ضبابية أثناء تدريبي على السباحة في المسبح ، لماذا؟,رؤية ضبابية
لدي رؤية ضبابية منذ أن استيقظت هذا الصباح ، ماذا يمكن أن يكون السبب؟,رؤية ضبابية
لدي رؤية ضبابية.,رؤية ضبابية
لدي شعور بأن جسمي كله يشكو,الم المفاصل
لدي طفح جلدي أحمر يسبب حكة في بشرتي,مشكلة الجلد
لدي طفح جلدي على بشرتي,مشكلة الجلد
لدي طفح جلدي غريب على ذراعي,آلام القدم
لدي طفح جلدي وحكة شديدة.,مشكلة الجلد
لدي عيون غائمة,رؤية ضبابية
لدي كسر في الجلد بين إصبعي وإبهامتي ولن يغلق.,جرح مفتوح
لدي مشكلة في أذني الوسطى بسبب العدوى,ألم الأذن
لدي مشكلة في انتهاء الصلاحية لأن لدي ربو قصبي,من الصعب التنفس
لدي مشكلة في رؤية الأشياء من الصعب جداً رؤيتها,رؤية ضبابية
لدي مشكلة في ظهري لا أستطيع تمديدها,ألم في الظهر
لدي معاناة نفسية,الألم العاطفي
لدي نقص في الشعر,تساقط الشعر
لدي هذا الطفح الجلدي الغريب على ذراعي.,مشكلة الجلد
لدي وجع أذن لا يزول. ليس لدي نزلة برد أو صداع أو أي أعراض أخرى. مجرد آلام في الأذن.,ألم الأذن
لدي وجع في القدم على الرغم من أنني لا أمشي كثيرًا.,آلام القدم
لدي وجع قدم في الشتاء ، أو عندما تشعر بالبرد ، لماذا؟,آلام القدم
لقد أصبت بنفسي أثناء مباراة كرة القدم,إصابة من الرياضة
لقد استخدمت الكثير من مسكن الألم للتحسن ولكن ما زلت أشعر بنفس آلام الظهر,ألم في الظهر
لقد بدأت في أخذ دروس السباحة وأعتقد أنني ابتلعت الكثير من الماء من خلال أنفي ، لأن هذا التهاب الجيوب الأنفية يقتلني الآن.,إصابة من الرياضة
لقد تعرضت لحادث وكان جرحى مفتوحا عندما وصلت إلى المستشفى,جرح مفتوح
لقد تم تشخيصي بفقر الدم بعوز B12 ، وهو ما يفسر سبب شعوري بالبرد دائمًا.,الشعور بالبرد
لقد توقفت عن الرياضة لأنني أصاب من الرياضة,إصابة من الرياضة
لقد جربت الكثير من الكريم ولكن ما زلت أشعر بنفس مشكلة الجلد,مشكلة الجلد
لقد حاولت تخفيفها ولكن لا أستطيع,يشعر الجسم بالضعف
لقد حاولت قراءة الكتب ، ولكن لا شيء يمكن أن يسعدني.,الألم العاطفي
لقد حصلت على الطلاق العام الماضي ولا يمكنني التوقف عن الخوض في كيفية الانتقام من زوجي السابق.,الألم العاطفي
لقد عانيت من هذا السعال لمدة أسبوعين.,سعال
لقد قطعت إصبعي بسبب لعب كرة القدم وأنا أضع كريم تخفيف الآلام ولكنه لا يساعد,إصابة من الرياضة
لقد قطعت إصبعي بسبب لعب كرة القدم ويجب أن أضع كريمًا لتخفيف الآلام ولكنه لا يساعد,إصابة من الرياضة
لقد قطعت قدمي على المسبح وهو ينفتح كل يوم عندما أمشي عليه.,جرح مفتوح
لقد كنت دائمًا نشيطًا جدًا ولكن الآن ليس لدي القوة أو الطاقة للذهاب حتى لمسافة قصيرة.,يشعر الجسم بالضعف
لقد لاحظت انخفاضًا ملحوظًا في رؤيتي عندما أحاول النظر إلى الأمور عن قرب.,رؤية ضبابية
لقد وجدت بعض المشاكل في بشرتي وحاولت استخدام الكريم ولكنه لا يتحسن,مشكلة الجلد
لم أستطع التوقف عن اهتزاز أو فك فكّي ، هكذا كنت أشعر بالبرد.,الشعور بالبرد
لم أستطع ممارسة الرياضة بسبب آلام الركبة,ألم الركبة
لم يكن لدي أي مشكلة في حب الشباب حتى آخر حمل ، عندما فجأة غطت ظهري في زيتس.,حب الشباب
لماذا يؤلمني كتفي عندما أحاول التقاط الغسيل؟,الم الكتف
لون بشرتي على ظهري أحمر ، لا أعرف لماذا.,مشكلة الجلد
ما الذي يساعد على شفاء الجروح بشكل أسرع؟,جرح مفتوح
مشيت لمسافة 3 كيلومترات ، أشعر بألم في قدمي مثل وجع القدم,آلام القدم
معدتي تشعر بالألم ولكن بعد ذلك أشعر بتحسن بعد تناول شيء خفيف.,ألم المعدة
معقم للعين,رؤية ضبابية
مفاصلي تشعر بالانتفاخ,الم المفاصل
من الصعب التنفس عندما أكون في محطة مترو الأنفاق ، لماذا؟,من الصعب التنفس
من الصعب الوقوف ، وأنا أتحرك ببطء شديد,يشعر الجسم بالضعف
من الصعب رؤية الأشياء,رؤية ضبابية
منذ أن دخلت الغابة أشعر بألم في أذني,ألم الأذن
هذه البقع الحمراء على خدي جديدة. ما هذا؟,مشكلة الجلد
هذه الندبة الطويلة على الأرداف اليسرى من السقوط عن دراجتي الجبلية.,إصابة من الرياضة
هل البثور مرض جلدي؟,حب الشباب
هل هناك علاج لحب الشباب؟,حب الشباب
هناك ألم حاد في العضلة ذات الرأسين. لقد حاولت تطبيق كريم مسكن للألم لكنه لا يساعد.,ألم عضلي
هناك ألم في العضلات لا أعرف سببها,ألم عضلي
هناك ألم في مفاصلي. لا استطيع تحمل الالم,الم المفاصل
هناك أوقات أشعر فيها بالسحق تحت وزن كبير ولا يمر الهواء إلى رئتي ، فإنه يخيفني حقًا عندما يحدث.,من الصعب التنفس
هناك إحساس بالوخز في رقبتي.,الم الرقبة
هناك الكثير من الألم عند تحريك ذراعي,القلب يؤلم
هناك الكثير من الألم عندما أحرك ذراعي.,الم الكتف
هناك الكثير من الشعر على وسادتي في الصباح.,تساقط الشعر
هناك بقعة حمراء في بشرتي,مشكلة الجلد
هناك تورم في رقبتي وهذا يؤلم.,الم الرقبة
هناك حب الشباب على وجهي,حب الشباب
هناك دغدغة مستمرة في حلقي,سعال
هناك شخص مصاب,جرح مصاب
هناك هذا الألم الذي ينتشر من صدري إلى ذراعي اليسرى.,القلب يؤلم
يؤلم أسفل ظهري ولكنه يتحسن إذا قمت بتمديده,ألم عضلي
يؤلم رأسي في الظهر ويستمر الألم طوال اليوم.,صداع الراس
يؤلم رأسي كلما حاولت أن أفعل شيئا.,صداع الراس
يؤلم عندما أرفع ذراعي,الم الكتف
يؤلم قلبي بينما أنا حزين ، لماذا؟,القلب يؤلم
يؤلمني ذراعي عندما تمدد,ألم عضلي
يؤلمني رأسي بشدة,صداع الراس
يؤلمني رقبتي ولا يمكنني النظر إلى الأسفل أو الأعلى,الم الرقبة
يؤلمني ركبتي بشدة للمشي لدرجة أنني بقيت جالسة أكثر مما ينبغي.,ألم الركبة
يؤلمني صدري عندما أذهب لأخذ نفس,من الصعب التنفس
يؤلمني عندما ثني ذراعي,الم المفاصل
يا قلبي يؤلمني حاولت أن أكون هادئا ولا أستطيع,القلب يؤلم
يبدأ الانزعاج فجأة ، غالبًا بعد إصابة أو تمرين.,ألم الركبة
يبدو أن ركبتي تطحنان أثناء صعود الدرج أو نزوله.,ألم الركبة
يبدو أن هناك دبابيس وإبر ملتصقة في مفاصلي,الم المفاصل
يبدو الألم وكأنه أسفل الجلد مباشرة,ألم عضلي
يبدو الأمر وكأن شخصًا ما قد وضع سكينًا في كتفي,الم الكتف
يبدو الأمر وكأن شخصًا ما يضرب رأسي بمطرقة. أشعر بألم في الجزء العلوي من رأسي ويثور.,صداع الراس
يبدو الأمر وكأن لدي إبرة تدفع في قلبي.,القلب يؤلم
يبدو التلفزيون وجهاز الكمبيوتر خارج نطاق التركيز على الرغم من أن لدي نظارات جديدة.,رؤية ضبابية
يجب أن يكون هناك شيء خاطئ في الدورة الدموية ، يجب أن أرتدي الجوارب حتى في الأيام الحارة ، يتم تجميد أصابع قدمي!,الشعور بالبرد
يصاب رأسي بالدوار عندما أحاول النهوض.,الشعور بالدوار
يصبح حب الشباب أسوأ عندما يكون الجو حارًا,حب الشباب
يقف أقل من خمس دقائق ويبدأ ظهري بالوجع,ألم في الظهر
يكسر وجهي بشكل سيئ كل شهر حول دورتي.,حب الشباب
